c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16
1.0,0.5384615384615385,0.5,0.2,1.0,0.2727272727272727,0.0,1.0,0.62,0.6464646464646465,0.7040816326530611,0.48979591836734687,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.0,0.9000000000000001,0.0,0.1818181818181818,1.0,0.0,0.13,0.030303030303030304,0.11224489795918366,0.08163265306122448,0.0,0.0,1.0,0.0
1.0,0.5384615384615385,0.5,0.0,0.0,0.5454545454545454,0.0,1.0,0.5,0.9595959595959597,0.2346938775510204,0.09183673469387754,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,1.0,0.5,0.0,0.9090909090909091,1.0,0.0,0.5,0.10101010101010102,0.1530612244897959,0.21428571428571425,1.0,1.0,0.0,1.0
1.0,0.9230769230769231,1.0,0.5,0.0,0.0,0.0,1.0,0.9,0.9090909090909092,0.5816326530612245,0.21428571428571425,1.0,1.0,0.0,1.0
0.0,0.7692307692307694,1.0,0.5,0.0,0.1818181818181818,0.0,0.0,0.19,0.6565656565656566,0.5102040816326531,0.09183673469387754,0.0,0.0,1.0,0.0
0.0,0.07692307692307693,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.7000000000000001,0.12121212121212122,0.4081632653061224,0.5,1.0,1.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.9999999999999999,1.0,0.0,0.3,0.17171717171717174,0.14285714285714285,0.5714285714285714,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.25,0.27272727272727276,0.0,0.693877551020408,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.5,0.36363636363636365,0.0,0.0,0.05,0.21212121212121213,0.42857142857142855,0.13265306122448978,0.0,1.0,1.0,0.0
1.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.02,0.06060606060606061,0.02040816326530612,0.07142857142857142,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.5,0.2,0.0,0.4545454545454545,1.0,0.0,0.3,0.25252525252525254,0.0510204081632653,0.346938775510204,0.0,0.0,1.0,0.0
0.0,0.6153846153846154,1.0,0.5,0.0,0.0,1.0,0.0,0.88,0.9090909090909092,0.8775510204081632,0.8163265306122448,1.0,1.0,0.0,1.0
1.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.02,0.06060606060606061,0.02040816326530612,0.07142857142857142,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,0.0,1.0000000000000002,0.0,0.6363636363636364,1.0,0.0,0.39,0.15151515151515152,0.16326530612244897,0.5,0.0,1.0,1.0,0.0
1.0,0.8461538461538463,0.5,0.2,0.0,0.2727272727272727,0.0,0.0,0.6900000000000001,0.7676767676767677,0.836734693877551,0.9489795918367346,0.0,0.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.6000000000000001,0.0,0.8181818181818182,1.0,0.0,0.15,0.09090909090909091,0.14285714285714285,0.8061224489795917,0.0,0.0,1.0,0.0
0.0,0.5384615384615385,0.5,0.0,1.0,0.5454545454545454,0.0,0.0,0.25,0.8787878787878789,0.21428571428571427,0.26530612244897955,1.0,1.0,0.0,1.0
0.0,0.8461538461538463,0.5,0.2,0.0,0.6363636363636364,0.0,0.0,0.59,0.9797979797979799,0.42857142857142855,0.7040816326530611,1.0,1.0,0.0,1.0
0.0,0.6153846153846154,1.0,0.4000000000000001,0.0,0.6363636363636364,1.0,1.0,0.72,0.21212121212121213,0.22448979591836732,0.2551020408163265,1.0,1.0,0.0,1.0
1.0,0.38461538461538464,0.5,0.0,1.0,0.5454545454545454,0.0,1.0,0.8,0.42424242424242425,0.336734693877551,0.12244897959183672,1.0,0.0,0.0,1.0
0.0,0.9230769230769231,1.0,0.4000000000000001,0.0,0.6363636363636364,0.0,1.0,0.74,0.6060606060606061,0.5714285714285714,0.36734693877551017,0.0,1.0,0.0,1.0
1.0,0.5384615384615385,1.0,0.5,0.0,0.0,1.0,1.0,0.88,0.8181818181818182,0.5102040816326531,0.09183673469387754,1.0,1.0,1.0,1.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.36363636363636365,0.0,0.0,0.05,0.17171717171717174,0.21428571428571427,0.09183673469387754,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.6000000000000001,0.0,0.7272727272727273,0.0,0.0,0.23,0.25252525252525254,0.32653061224489793,0.5306122448979591,0.0,0.0,0.0,0.0
0.0,0.8461538461538463,0.5,0.0,1.0,0.4545454545454545,1.0,0.0,0.7000000000000001,0.9090909090909092,0.02040816326530612,0.01020408163265306,1.0,1.0,0.0,0.0
0.0,0.8461538461538463,1.0,0.5,0.0,0.1818181818181818,0.0,0.0,0.1,0.10101010101010102,0.1530612244897959,0.18367346938775508,0.0,0.0,1.0,0.0
1.0,0.8461538461538463,0.0,1.0000000000000002,0.0,0.6363636363636364,1.0,0.0,0.2,0.14141414141414144,0.12244897959183673,0.7040816326530611,0.0,0.0,1.0,0.0
0.0,0.8461538461538463,1.0,0.5,0.0,0.9090909090909091,1.0,0.0,0.11,0.020202020202020204,0.02040816326530612,0.07142857142857142,0.0,0.0,0.0,0.0
0.0,0.8461538461538463,1.0,0.5,1.0,0.2727272727272727,0.0,0.0,0.12,0.08080808080808081,0.18367346938775508,0.2551020408163265,0.0,0.0,1.0,0.0
1.0,0.23076923076923078,1.0,0.5,0.0,0.4545454545454545,1.0,0.0,0.45,0.5454545454545455,0.26530612244897955,0.9081632653061223,1.0,1.0,0.0,1.0
